States,Cancer Sites,Age Groups,Sex,Sex Code,Year,Count
Texas,Liver,60-64 years ,Male,M,2014,500
Texas,Liver,60-64 years ,Male,M,2015,524
Texas,Lung and Bronchus,35-39 years,Female,F,2000,36
Texas,Lung and Bronchus,35-39 years,Female,F,2001,22
Texas,Lung and Bronchus,35-39 years,Female,F,2002,26
Texas,Lung and Bronchus,35-39 years,Female,F,2003,34
Texas,Lung and Bronchus,35-39 years,Female,F,2004,26
Texas,Lung and Bronchus,35-39 years,Female,F,2005,23
Texas,Lung and Bronchus,35-39 years,Female,F,2006,22
Texas,Lung and Bronchus,35-39 years,Female,F,2007,36
Texas,Lung and Bronchus,35-39 years,Female,F,2008,18
Texas,Lung and Bronchus,35-39 years,Female,F,2009,30
Texas,Lung and Bronchus,35-39 years,Female,F,2010,30
Texas,Lung and Bronchus,35-39 years,Female,F,2011,25
Texas,Lung and Bronchus,35-39 years,Female,F,2013,17
Texas,Lung and Bronchus,35-39 years,Female,F,2014,25
Texas,Lung and Bronchus,35-39 years,Female,F,2015,27
Texas,Lung and Bronchus,35-39 years,Male,M,2000,36
Texas,Lung and Bronchus,35-39 years,Male,M,2001,30
Texas,Lung and Bronchus,35-39 years,Male,M,2002,31
Texas,Lung and Bronchus,35-39 years,Male,M,2003,24
Texas,Lung and Bronchus,35-39 years,Male,M,2004,26
Texas,Lung and Bronchus,35-39 years,Male,M,2005,19
Texas,Lung and Bronchus,35-39 years,Male,M,2006,21
Texas,Lung and Bronchus,35-39 years,Male,M,2007,22
Texas,Lung and Bronchus,35-39 years,Male,M,2008,30
Texas,Lung and Bronchus,35-39 years,Male,M,2009,19
Texas,Lung and Bronchus,35-39 years,Male,M,2010,23
Texas,Lung and Bronchus,35-39 years,Male,M,2011,19
Texas,Lung and Bronchus,35-39 years,Male,M,2012,23
Texas,Lung and Bronchus,35-39 years,Male,M,2013,20
Texas,Lung and Bronchus,35-39 years,Male,M,2014,19
Texas,Lung and Bronchus,35-39 years,Male,M,2015,20
Texas,Lung and Bronchus,40-44 years,Female,F,2000,117
Texas,Lung and Bronchus,40-44 years,Female,F,2001,124
Texas,Lung and Bronchus,40-44 years,Female,F,2002,97
Texas,Lung and Bronchus,40-44 years,Female,F,2003,95
Texas,Lung and Bronchus,40-44 years,Female,F,2004,106
Texas,Lung and Bronchus,40-44 years,Female,F,2005,96
Texas,Lung and Bronchus,40-44 years,Female,F,2006,95
Texas,Lung and Bronchus,40-44 years,Female,F,2007,60
Texas,Lung and Bronchus,40-44 years,Female,F,2008,67
Texas,Lung and Bronchus,40-44 years,Female,F,2009,63
Texas,Lung and Bronchus,40-44 years,Female,F,2010,57
Texas,Lung and Bronchus,40-44 years,Female,F,2011,40
Texas,Lung and Bronchus,40-44 years,Female,F,2012,63
Texas,Lung and Bronchus,40-44 years,Female,F,2013,56
Texas,Lung and Bronchus,40-44 years,Female,F,2014,60
Texas,Lung and Bronchus,40-44 years,Female,F,2015,62
Texas,Lung and Bronchus,40-44 years,Male,M,2000,132
Texas,Lung and Bronchus,40-44 years,Male,M,2001,130
Texas,Lung and Bronchus,40-44 years,Male,M,2002,111
Texas,Lung and Bronchus,40-44 years,Male,M,2003,113
Texas,Lung and Bronchus,40-44 years,Male,M,2004,99
Texas,Lung and Bronchus,40-44 years,Male,M,2005,98
Texas,Lung and Bronchus,40-44 years,Male,M,2006,80
Texas,Lung and Bronchus,40-44 years,Male,M,2007,74
Texas,Lung and Bronchus,40-44 years,Male,M,2008,62
Texas,Lung and Bronchus,40-44 years,Male,M,2009,54
Texas,Lung and Bronchus,40-44 years,Male,M,2010,37
Texas,Lung and Bronchus,40-44 years,Male,M,2011,54
Texas,Lung and Bronchus,40-44 years,Male,M,2012,34
Texas,Lung and Bronchus,40-44 years,Male,M,2013,57
Texas,Lung and Bronchus,40-44 years,Male,M,2014,49
Texas,Lung and Bronchus,40-44 years,Male,M,2015,39
Texas,Lung and Bronchus,45-49 years,Female,F,2000,154
Texas,Lung and Bronchus,45-49 years,Female,F,2001,157
Texas,Lung and Bronchus,45-49 years,Female,F,2002,172
Texas,Lung and Bronchus,45-49 years,Female,F,2003,172
Texas,Lung and Bronchus,45-49 years,Female,F,2004,214
Texas,Lung and Bronchus,45-49 years,Female,F,2005,206
Texas,Lung and Bronchus,45-49 years,Female,F,2006,197
Texas,Lung and Bronchus,45-49 years,Female,F,2007,191
Texas,Lung and Bronchus,45-49 years,Female,F,2008,216
Texas,Lung and Bronchus,45-49 years,Female,F,2009,183
Texas,Lung and Bronchus,45-49 years,Female,F,2010,184
Texas,Lung and Bronchus,45-49 years,Female,F,2011,212
Texas,Lung and Bronchus,45-49 years,Female,F,2012,160
Texas,Lung and Bronchus,45-49 years,Female,F,2013,130
Texas,Lung and Bronchus,45-49 years,Female,F,2014,123
Texas,Lung and Bronchus,45-49 years,Female,F,2015,109
Texas,Lung and Bronchus,45-49 years,Male,M,2000,249
Texas,Lung and Bronchus,45-49 years,Male,M,2001,235
Texas,Lung and Bronchus,45-49 years,Male,M,2002,264
Texas,Lung and Bronchus,45-49 years,Male,M,2003,279
Texas,Lung and Bronchus,45-49 years,Male,M,2004,266
Texas,Lung and Bronchus,45-49 years,Male,M,2005,264
Texas,Lung and Bronchus,45-49 years,Male,M,2006,224
Texas,Lung and Bronchus,45-49 years,Male,M,2007,205
Texas,Lung and Bronchus,45-49 years,Male,M,2008,233
Texas,Lung and Bronchus,45-49 years,Male,M,2009,216
Texas,Lung and Bronchus,45-49 years,Male,M,2010,170
Texas,Lung and Bronchus,45-49 years,Male,M,2011,157
Texas,Lung and Bronchus,45-49 years,Male,M,2012,146
Texas,Lung and Bronchus,45-49 years,Male,M,2013,149
Texas,Lung and Bronchus,45-49 years,Male,M,2014,114
Texas,Lung and Bronchus,45-49 years,Male,M,2015,115
Texas,Lung and Bronchus,50-54 years,Female,F,2000,276
Texas,Lung and Bronchus,50-54 years,Female,F,2001,281
Texas,Lung and Bronchus,50-54 years,Female,F,2002,290
Texas,Lung and Bronchus,50-54 years,Female,F,2003,295
Texas,Lung and Bronchus,50-54 years,Female,F,2004,279
Texas,Lung and Bronchus,50-54 years,Female,F,2005,286
Texas,Lung and Bronchus,50-54 years,Female,F,2006,315
Texas,Lung and Bronchus,50-54 years,Female,F,2007,330
Texas,Lung and Bronchus,50-54 years,Female,F,2008,348
Texas,Lung and Bronchus,50-54 years,Female,F,2009,353
Texas,Lung and Bronchus,50-54 years,Female,F,2010,374
Texas,Lung and Bronchus,50-54 years,Female,F,2011,354
Texas,Lung and Bronchus,50-54 years,Female,F,2012,359
Texas,Lung and Bronchus,50-54 years,Female,F,2013,377
Texas,Lung and Bronchus,50-54 years,Female,F,2014,323
Texas,Lung and Bronchus,50-54 years,Female,F,2015,340
Texas,Lung and Bronchus,50-54 years,Male,M,2000,407
Texas,Lung and Bronchus,50-54 years,Male,M,2001,418
Texas,Lung and Bronchus,50-54 years,Male,M,2002,453
Texas,Lung and Bronchus,50-54 years,Male,M,2003,441
Texas,Lung and Bronchus,50-54 years,Male,M,2004,449
Texas,Lung and Bronchus,50-54 years,Male,M,2005,495
Texas,Lung and Bronchus,50-54 years,Male,M,2006,424
Texas,Lung and Bronchus,50-54 years,Male,M,2007,494
Texas,Lung and Bronchus,50-54 years,Male,M,2008,448
Texas,Lung and Bronchus,50-54 years,Male,M,2009,442
Texas,Lung and Bronchus,50-54 years,Male,M,2010,413
Texas,Lung and Bronchus,50-54 years,Male,M,2011,454
Texas,Lung and Bronchus,50-54 years,Male,M,2012,449
Texas,Lung and Bronchus,50-54 years,Male,M,2013,384
Texas,Lung and Bronchus,50-54 years,Male,M,2014,356
Texas,Lung and Bronchus,50-54 years,Male,M,2015,309
Texas,Lung and Bronchus,55-59 years,Female,F,2000,426
Texas,Lung and Bronchus,55-59 years,Female,F,2001,448
Texas,Lung and Bronchus,55-59 years,Female,F,2002,490
Texas,Lung and Bronchus,55-59 years,Female,F,2003,472
Texas,Lung and Bronchus,55-59 years,Female,F,2004,490
Texas,Lung and Bronchus,55-59 years,Female,F,2005,492
Texas,Lung and Bronchus,55-59 years,Female,F,2006,498
Texas,Lung and Bronchus,55-59 years,Female,F,2007,438
Texas,Lung and Bronchus,55-59 years,Female,F,2008,457
Texas,Lung and Bronchus,55-59 years,Female,F,2009,498
Texas,Lung and Bronchus,55-59 years,Female,F,2010,485
Texas,Lung and Bronchus,55-59 years,Female,F,2011,517
Texas,Lung and Bronchus,55-59 years,Female,F,2012,589
Texas,Lung and Bronchus,55-59 years,Female,F,2013,551
Texas,Lung and Bronchus,55-59 years,Female,F,2014,569
Texas,Lung and Bronchus,55-59 years,Female,F,2015,588
Texas,Lung and Bronchus,55-59 years,Male,M,2000,643
Texas,Lung and Bronchus,55-59 years,Male,M,2001,660
Texas,Lung and Bronchus,55-59 years,Male,M,2002,685
Texas,Lung and Bronchus,55-59 years,Male,M,2003,712
Texas,Lung and Bronchus,55-59 years,Male,M,2004,670
Texas,Lung and Bronchus,55-59 years,Male,M,2005,725
Texas,Lung and Bronchus,55-59 years,Male,M,2006,739
Texas,Lung and Bronchus,55-59 years,Male,M,2007,703
Texas,Lung and Bronchus,55-59 years,Male,M,2008,728
Texas,Lung and Bronchus,55-59 years,Male,M,2009,665
Texas,Lung and Bronchus,55-59 years,Male,M,2010,714
Texas,Lung and Bronchus,55-59 years,Male,M,2011,714
Texas,Lung and Bronchus,55-59 years,Male,M,2012,700
Texas,Lung and Bronchus,55-59 years,Male,M,2013,714
Texas,Lung and Bronchus,55-59 years,Male,M,2014,735
Texas,Lung and Bronchus,55-59 years,Male,M,2015,681
Texas,Lung and Bronchus,60-64 years ,Female,F,2000,575
Texas,Lung and Bronchus,60-64 years ,Female,F,2001,645
Texas,Lung and Bronchus,60-64 years ,Female,F,2002,642
Texas,Lung and Bronchus,60-64 years ,Female,F,2003,639
Texas,Lung and Bronchus,60-64 years ,Female,F,2004,665
Texas,Lung and Bronchus,60-64 years ,Female,F,2005,666
Texas,Lung and Bronchus,60-64 years ,Female,F,2006,678
Texas,Lung and Bronchus,60-64 years ,Female,F,2007,770
Texas,Lung and Bronchus,60-64 years ,Female,F,2008,707
Texas,Lung and Bronchus,60-64 years ,Female,F,2009,728
Texas,Lung and Bronchus,60-64 years ,Female,F,2010,714
Texas,Lung and Bronchus,60-64 years ,Female,F,2011,674
Texas,Lung and Bronchus,60-64 years ,Female,F,2012,706
Texas,Lung and Bronchus,60-64 years ,Female,F,2013,713
Texas,Lung and Bronchus,60-64 years ,Female,F,2014,704
Texas,Lung and Bronchus,60-64 years ,Female,F,2015,700
Texas,Lung and Bronchus,60-64 years ,Male,M,2000,917
Texas,Lung and Bronchus,60-64 years ,Male,M,2001,945
Texas,Lung and Bronchus,60-64 years ,Male,M,2002,914
Texas,Lung and Bronchus,60-64 years ,Male,M,2003,1025
Texas,Lung and Bronchus,60-64 years ,Male,M,2004,947
Texas,Lung and Bronchus,60-64 years ,Male,M,2005,1037
Texas,Lung and Bronchus,60-64 years ,Male,M,2006,933
Texas,Lung and Bronchus,60-64 years ,Male,M,2007,1012
Texas,Lung and Bronchus,60-64 years ,Male,M,2008,1025
Texas,Lung and Bronchus,60-64 years ,Male,M,2009,956
Texas,Lung and Bronchus,60-64 years ,Male,M,2010,978
Texas,Lung and Bronchus,60-64 years ,Male,M,2011,1030
Texas,Lung and Bronchus,60-64 years ,Male,M,2012,962
Texas,Lung and Bronchus,60-64 years ,Male,M,2013,944
Texas,Lung and Bronchus,60-64 years ,Male,M,2014,956
Texas,Lung and Bronchus,60-64 years ,Male,M,2015,1012
Utah,Liver,50-54 years,Male,M,2009,20
Utah,Liver,55-59 years,Male,M,2011,19
Utah,Liver,55-59 years,Male,M,2012,21
Utah,Liver,55-59 years,Male,M,2013,18
Utah,Liver,55-59 years,Male,M,2015,19
Utah,Liver,60-64 years ,Male,M,2011,19
Utah,Liver,60-64 years ,Male,M,2012,25
Utah,Liver,60-64 years ,Male,M,2013,19
Utah,Liver,60-64 years ,Male,M,2014,25
Utah,Liver,60-64 years ,Male,M,2015,32
Utah,Lung and Bronchus,50-54 years,Female,F,2006,16
Utah,Lung and Bronchus,50-54 years,Female,F,2007,17
Utah,Lung and Bronchus,50-54 years,Female,F,2008,16
Utah,Lung and Bronchus,50-54 years,Female,F,2010,18
Utah,Lung and Bronchus,50-54 years,Female,F,2011,28
Utah,Lung and Bronchus,50-54 years,Female,F,2013,18
Utah,Lung and Bronchus,50-54 years,Female,F,2014,23
Utah,Lung and Bronchus,50-54 years,Male,M,2003,22
Utah,Lung and Bronchus,50-54 years,Male,M,2004,16
Utah,Lung and Bronchus,50-54 years,Male,M,2006,26
Utah,Lung and Bronchus,50-54 years,Male,M,2007,25
Utah,Lung and Bronchus,50-54 years,Male,M,2009,18
Utah,Lung and Bronchus,50-54 years,Male,M,2010,20
Utah,Lung and Bronchus,50-54 years,Male,M,2012,18
Utah,Lung and Bronchus,50-54 years,Male,M,2013,16
Utah,Lung and Bronchus,50-54 years,Male,M,2014,16
Utah,Lung and Bronchus,50-54 years,Male,M,2015,20
Utah,Lung and Bronchus,55-59 years,Female,F,2000,21
Utah,Lung and Bronchus,55-59 years,Female,F,2001,20
Utah,Lung and Bronchus,55-59 years,Female,F,2002,18
Utah,Lung and Bronchus,55-59 years,Female,F,2005,20
Utah,Lung and Bronchus,55-59 years,Female,F,2006,30
Utah,Lung and Bronchus,55-59 years,Female,F,2007,18
Utah,Lung and Bronchus,55-59 years,Female,F,2008,19
Utah,Lung and Bronchus,55-59 years,Female,F,2009,29
Utah,Lung and Bronchus,55-59 years,Female,F,2010,28
Utah,Lung and Bronchus,55-59 years,Female,F,2011,22
Utah,Lung and Bronchus,55-59 years,Female,F,2012,26
Utah,Lung and Bronchus,55-59 years,Female,F,2013,24
Utah,Lung and Bronchus,55-59 years,Female,F,2014,23
Utah,Lung and Bronchus,55-59 years,Female,F,2015,27
Utah,Lung and Bronchus,55-59 years,Male,M,2000,21
Utah,Lung and Bronchus,55-59 years,Male,M,2001,24
Utah,Lung and Bronchus,55-59 years,Male,M,2002,23
Utah,Lung and Bronchus,55-59 years,Male,M,2003,28
Utah,Lung and Bronchus,55-59 years,Male,M,2004,28
Utah,Lung and Bronchus,55-59 years,Male,M,2005,32
Utah,Lung and Bronchus,55-59 years,Male,M,2006,32
Utah,Lung and Bronchus,55-59 years,Male,M,2007,19
Utah,Lung and Bronchus,55-59 years,Male,M,2008,28
Utah,Lung and Bronchus,55-59 years,Male,M,2009,36
Utah,Lung and Bronchus,55-59 years,Male,M,2010,24
Utah,Lung and Bronchus,55-59 years,Male,M,2011,35
Utah,Lung and Bronchus,55-59 years,Male,M,2012,30
Utah,Lung and Bronchus,55-59 years,Male,M,2013,35
Utah,Lung and Bronchus,55-59 years,Male,M,2014,24
Utah,Lung and Bronchus,55-59 years,Male,M,2015,24
Utah,Lung and Bronchus,60-64 years ,Female,F,2000,19
Utah,Lung and Bronchus,60-64 years ,Female,F,2001,20
Utah,Lung and Bronchus,60-64 years ,Female,F,2002,21
Utah,Lung and Bronchus,60-64 years ,Female,F,2003,32
Utah,Lung and Bronchus,60-64 years ,Female,F,2004,21
Utah,Lung and Bronchus,60-64 years ,Female,F,2005,25
Utah,Lung and Bronchus,60-64 years ,Female,F,2006,38
Utah,Lung and Bronchus,60-64 years ,Female,F,2007,33
Utah,Lung and Bronchus,60-64 years ,Female,F,2008,37
Utah,Lung and Bronchus,60-64 years ,Female,F,2009,42
Utah,Lung and Bronchus,60-64 years ,Female,F,2010,33
Utah,Lung and Bronchus,60-64 years ,Female,F,2011,36
Utah,Lung and Bronchus,60-64 years ,Female,F,2012,40
Utah,Lung and Bronchus,60-64 years ,Female,F,2013,35
Utah,Lung and Bronchus,60-64 years ,Female,F,2014,43
Utah,Lung and Bronchus,60-64 years ,Female,F,2015,40
Utah,Lung and Bronchus,60-64 years ,Male,M,2000,35
Utah,Lung and Bronchus,60-64 years ,Male,M,2001,43
Utah,Lung and Bronchus,60-64 years ,Male,M,2002,35
Utah,Lung and Bronchus,60-64 years ,Male,M,2003,29
Utah,Lung and Bronchus,60-64 years ,Male,M,2004,43
Utah,Lung and Bronchus,60-64 years ,Male,M,2005,39
Utah,Lung and Bronchus,60-64 years ,Male,M,2006,45
Utah,Lung and Bronchus,60-64 years ,Male,M,2007,38
Utah,Lung and Bronchus,60-64 years ,Male,M,2008,36
Utah,Lung and Bronchus,60-64 years ,Male,M,2009,35
Utah,Lung and Bronchus,60-64 years ,Male,M,2010,36
Utah,Lung and Bronchus,60-64 years ,Male,M,2011,52
Utah,Lung and Bronchus,60-64 years ,Male,M,2012,57
Utah,Lung and Bronchus,60-64 years ,Male,M,2013,45
Utah,Lung and Bronchus,60-64 years ,Male,M,2014,48
Utah,Lung and Bronchus,60-64 years ,Male,M,2015,51
Vermont,Lung and Bronchus,50-54 years,Female,F,2005,17
Vermont,Lung and Bronchus,50-54 years,Female,F,2007,26
Vermont,Lung and Bronchus,50-54 years,Female,F,2008,16
Vermont,Lung and Bronchus,50-54 years,Female,F,2009,22
Vermont,Lung and Bronchus,50-54 years,Female,F,2010,20
Vermont,Lung and Bronchus,50-54 years,Female,F,2011,22
Vermont,Lung and Bronchus,50-54 years,Female,F,2012,18
Vermont,Lung and Bronchus,50-54 years,Male,M,2006,23
Vermont,Lung and Bronchus,50-54 years,Male,M,2012,18
Vermont,Lung and Bronchus,55-59 years,Female,F,2001,16
Vermont,Lung and Bronchus,55-59 years,Female,F,2003,20
Vermont,Lung and Bronchus,55-59 years,Female,F,2004,16
Vermont,Lung and Bronchus,55-59 years,Female,F,2005,20
Vermont,Lung and Bronchus,55-59 years,Female,F,2006,21
Vermont,Lung and Bronchus,55-59 years,Female,F,2008,16
Vermont,Lung and Bronchus,55-59 years,Female,F,2009,33
Vermont,Lung and Bronchus,55-59 years,Female,F,2010,27
Vermont,Lung and Bronchus,55-59 years,Female,F,2011,27
Vermont,Lung and Bronchus,55-59 years,Female,F,2012,29
Vermont,Lung and Bronchus,55-59 years,Female,F,2013,23
Vermont,Lung and Bronchus,55-59 years,Female,F,2014,19
Vermont,Lung and Bronchus,55-59 years,Female,F,2015,26
Vermont,Lung and Bronchus,55-59 years,Male,M,2000,21
Vermont,Lung and Bronchus,55-59 years,Male,M,2001,19
Vermont,Lung and Bronchus,55-59 years,Male,M,2002,18
Vermont,Lung and Bronchus,55-59 years,Male,M,2003,29
Vermont,Lung and Bronchus,55-59 years,Male,M,2004,23
Vermont,Lung and Bronchus,55-59 years,Male,M,2005,22
Vermont,Lung and Bronchus,55-59 years,Male,M,2006,32
Vermont,Lung and Bronchus,55-59 years,Male,M,2007,26
Vermont,Lung and Bronchus,55-59 years,Male,M,2008,22
Vermont,Lung and Bronchus,55-59 years,Male,M,2009,20
Vermont,Lung and Bronchus,55-59 years,Male,M,2010,23
Vermont,Lung and Bronchus,55-59 years,Male,M,2011,25
Vermont,Lung and Bronchus,55-59 years,Male,M,2012,21
Vermont,Lung and Bronchus,55-59 years,Male,M,2013,29
Vermont,Lung and Bronchus,55-59 years,Male,M,2014,29
Vermont,Lung and Bronchus,55-59 years,Male,M,2015,31
Vermont,Lung and Bronchus,60-64 years ,Female,F,2001,17
Vermont,Lung and Bronchus,60-64 years ,Female,F,2002,20
Vermont,Lung and Bronchus,60-64 years ,Female,F,2003,31
Vermont,Lung and Bronchus,60-64 years ,Female,F,2004,25
Vermont,Lung and Bronchus,60-64 years ,Female,F,2005,22
Vermont,Lung and Bronchus,60-64 years ,Female,F,2006,43
Vermont,Lung and Bronchus,60-64 years ,Female,F,2007,46
Vermont,Lung and Bronchus,60-64 years ,Female,F,2008,36
Vermont,Lung and Bronchus,60-64 years ,Female,F,2009,35
Vermont,Lung and Bronchus,60-64 years ,Female,F,2010,29
Vermont,Lung and Bronchus,60-64 years ,Female,F,2011,32
Vermont,Lung and Bronchus,60-64 years ,Female,F,2012,31
Vermont,Lung and Bronchus,60-64 years ,Female,F,2013,32
Vermont,Lung and Bronchus,60-64 years ,Female,F,2014,31
Vermont,Lung and Bronchus,60-64 years ,Female,F,2015,46
Vermont,Lung and Bronchus,60-64 years ,Male,M,2000,24
Vermont,Lung and Bronchus,60-64 years ,Male,M,2001,29
Vermont,Lung and Bronchus,60-64 years ,Male,M,2002,29
Vermont,Lung and Bronchus,60-64 years ,Male,M,2003,30
Vermont,Lung and Bronchus,60-64 years ,Male,M,2004,41
Vermont,Lung and Bronchus,60-64 years ,Male,M,2005,35
Vermont,Lung and Bronchus,60-64 years ,Male,M,2006,32
Vermont,Lung and Bronchus,60-64 years ,Male,M,2007,41
Vermont,Lung and Bronchus,60-64 years ,Male,M,2008,33
Vermont,Lung and Bronchus,60-64 years ,Male,M,2009,31
Vermont,Lung and Bronchus,60-64 years ,Male,M,2010,33
Vermont,Lung and Bronchus,60-64 years ,Male,M,2011,37
Vermont,Lung and Bronchus,60-64 years ,Male,M,2012,49
Vermont,Lung and Bronchus,60-64 years ,Male,M,2013,43
Vermont,Lung and Bronchus,60-64 years ,Male,M,2014,37
Vermont,Lung and Bronchus,60-64 years ,Male,M,2015,42
Virginia,Tongue,45-49 years,Male,M,2003,18
Virginia,Tongue,45-49 years,Male,M,2005,17
Virginia,Tongue,45-49 years,Male,M,2007,18
Virginia,Tongue,45-49 years,Male,M,2009,16
Virginia,Tongue,45-49 years,Male,M,2014,20
Virginia,Tongue,45-49 years,Male,M,2015,18
Virginia,Tongue,50-54 years,Male,M,2001,20
Virginia,Tongue,50-54 years,Male,M,2002,24
Virginia,Tongue,50-54 years,Male,M,2003,25
Virginia,Tongue,50-54 years,Male,M,2004,17
Virginia,Tongue,50-54 years,Male,M,2005,27
Virginia,Tongue,50-54 years,Male,M,2006,23
Virginia,Tongue,50-54 years,Male,M,2007,34
Virginia,Tongue,50-54 years,Male,M,2008,28
Virginia,Tongue,50-54 years,Male,M,2009,33
Virginia,Tongue,50-54 years,Male,M,2010,18
Virginia,Tongue,50-54 years,Male,M,2011,27
Virginia,Tongue,50-54 years,Male,M,2012,28
Virginia,Tongue,50-54 years,Male,M,2013,23
Virginia,Tongue,50-54 years,Male,M,2014,32
Virginia,Tongue,50-54 years,Male,M,2015,16
Virginia,Tongue,55-59 years,Male,M,2000,19
Virginia,Tongue,55-59 years,Male,M,2001,23
Virginia,Tongue,55-59 years,Male,M,2002,26
Virginia,Tongue,55-59 years,Male,M,2003,18
Virginia,Tongue,55-59 years,Male,M,2004,25
Virginia,Tongue,55-59 years,Male,M,2005,18
Virginia,Tongue,55-59 years,Male,M,2006,37
Virginia,Tongue,55-59 years,Male,M,2007,26
Virginia,Tongue,55-59 years,Male,M,2008,28
Virginia,Tongue,55-59 years,Male,M,2009,28
Virginia,Tongue,55-59 years,Male,M,2010,34
Virginia,Tongue,55-59 years,Male,M,2011,33
Virginia,Tongue,55-59 years,Male,M,2012,30
Virginia,Tongue,55-59 years,Male,M,2013,48
Virginia,Tongue,55-59 years,Male,M,2014,41
Virginia,Tongue,55-59 years,Male,M,2015,46
Virginia,Tongue,60-64 years ,Female,F,2014,18
Virginia,Tongue,60-64 years ,Male,M,2000,21
Virginia,Tongue,60-64 years ,Male,M,2002,19
Virginia,Tongue,60-64 years ,Male,M,2004,20
Virginia,Tongue,60-64 years ,Male,M,2005,22
Virginia,Tongue,60-64 years ,Male,M,2006,29
Virginia,Tongue,60-64 years ,Male,M,2007,38
Virginia,Tongue,60-64 years ,Male,M,2008,35
Virginia,Tongue,60-64 years ,Male,M,2009,29
Virginia,Tongue,60-64 years ,Male,M,2010,44
Virginia,Tongue,60-64 years ,Male,M,2011,36
Virginia,Tongue,60-64 years ,Male,M,2012,38
